,year,stcd,inc,pwin,dv,dvp,fr,po1,po2,redist,dexp,rexp,dpres,stgj,cd
5798,1972,2506,2,1,54.5,53.900001525878906,9,0,0,1,188642,100059.0,32.7599983215332,25.0,6.0
5649,1972,2507,3,0,36.29999923706055,,9,3,0,1,10864,97127.0,27.31999969482422,25.0,7.0
5793,1972,2508,1,1,62.099998474121094,64.69999694824219,0,0,0,1,33779,9309.0,31.780000686645508,25.0,8.0
5690,1972,2509,1,1,66.5,63.400001525878906,0,0,0,1,26147,7719.0,34.88999938964844,25.0,9.0
5618,1972,2510,1,1,64.30000305175781,56.0,0,0,0,1,14730,3065.0,34.06999969482422,25.0,10.0
5885,1972,2601,0,0,46.29999923706055,49.5,1,1,8,1,54940,65224.0,41.5,26.0,1.0
5852,1972,2602,1,1,76.0,64.0999984741211,1,1,4,1,49092,10475.0,37.380001068115234,26.0,2.0
5931,1972,2701,0,0,35.79999923706055,31.399999618530273,1,0,0,0,21704,90130.0,33.119998931884766,27.0,1.0
5896,1972,2702,0,0,36.099998474121094,48.099998474121094,1,1,0,0,22050,74569.0,31.049999237060547,27.0,2.0
5910,1972,2703,0,0,30.399999618530273,40.5,0,0,0,0,9425,11687.0,24.3799991607666,27.0,3.0
5982,1972,2801,2,0,47.900001525878906,82.5,9,0,0,0,179406,83106.0,36.31999969482422,28.0,1.0
6029,1972,2901,0,0,27.100000381469727,32.599998474121094,0,1,8,1,3122,32945.0,32.849998474121094,29.0,1.0
6019,1972,2902,0,0,32.400001525878906,30.399999618530273,0,0,0,1,37030,23479.0,37.70000076293945,29.0,2.0
6145,1972,3001,0,0,47.20000076293945,38.599998474121094,0,1,4,1,36107,23837.0,39.90999984741211,30.0,1.0
6395,1972,3002,0,0,34.29999923706055,48.29999923706055,0,1,0,1,5341,11780.0,34.45000076293945,30.0,2.0
6138,1972,3003,1,1,53.0,56.20000076293945,0,0,0,1,62773,50718.0,32.790000915527344,30.0,3.0
6420,1972,3004,1,1,58.0,58.5,0,1,4,1,48221,7983.0,42.189998626708984,30.0,4.0
6403,1972,3005,0,0,38.0,32.400001525878906,0,0,0,1,54888,20765.0,34.45000076293945,30.0,5.0
6274,1972,3006,0,0,36.5,45.099998474121094,1,1,0,1,9811,38604.0,34.029998779296875,30.0,6.0
6069,1972,3007,0,0,40.79999923706055,41.400001525878906,0,1,0,1,30102,30567.0,33.709999084472656,30.0,7.0
6337,1972,3008,1,1,63.099998474121094,61.0,0,0,0,1,66706,776.0,36.84000015258789,30.0,8.0
6301,1972,3009,1,1,55.79999923706055,57.099998474121094,0,1,4,1,55244,60812.0,33.849998474121094,30.0,9.0
6282,1972,3010,1,1,79.69999694824219,70.0,0,0,0,1,90115,770.0,63.0099983215332,30.0,10.0
6111,1972,3011,1,1,59.20000076293945,68.5,0,1,4,1,68709,55185.0,39.79999923706055,30.0,11.0
6181,1972,3012,3,0,36.29999923706055,33.79999923706055,9,4,7,1,32839,131790.0,37.279998779296875,30.0,12.0
6338,1972,3013,4,0,43.599998474121094,,9,3,6,1,65573,83972.0,30.280000686645508,30.0,13.0
6226,1972,3014,1,1,64.0999984741211,71.4000015258789,0,0,0,1,53286,6320.0,40.400001525878906,30.0,14.0
6278,1972,3015,1,1,52.29999923706055,61.099998474121094,0,0,0,1,27605,51081.0,38.689998626708984,30.0,15.0
6480,1972,3101,0,0,44.29999923706055,41.5,0,0,0,1,126219,212093.0,40.689998626708984,31.0,1.0
6437,1972,3102,1,1,72.19999694824219,51.400001525878906,1,0,0,1,91784,14810.0,33.310001373291016,31.0,2.0
7292,1972,3201,1,1,58.70000076293945,52.20000076293945,0,0,0,1,51842,90302.0,29.59000015258789,32.0,1.0
7411,1972,3202,0,0,33.29999923706055,33.900001525878906,0,1,0,1,6325,4054.0,27.510000228881836,32.0,2.0
6826,1972,3203,4,0,41.5,,9,3,0,1,112455,109652.0,33.33000183105469,32.0,3.0
7378,1972,3204,0,0,36.599998474121094,47.5,1,0,0,1,27178,45306.0,35.97999954223633,32.0,4.0
7406,1972,3205,0,0,33.70000076293945,38.099998474121094,0,0,0,1,25333,44644.0,37.459999084472656,32.0,5.0
6834,1972,3206,1,1,51.5,58.79999923706055,0,1,4,1,64069,45449.0,37.619998931884766,32.0,6.0
7280,1972,3207,1,1,78.5,,0,0,0,1,22487,1540.0,58.59000015258789,32.0,7.0
6689,1972,3208,1,1,64.69999694824219,62.79999923706055,0,0,0,1,18739,6279.0,50.2599983215332,32.0,8.0
6876,1972,3209,1,1,,,0,5,2,1,56396,,26.6299991607666,32.0,9.0
7157,1972,3210,1,1,,73.69999694824219,0,0,0,1,12719,,36.86000061035156,32.0,10.0
7313,1972,3211,1,1,67.0999984741211,,0,0,0,1,38943,0.0,48.220001220703125,32.0,11.0
6661,1972,3212,1,1,90.0999984741211,84.4000015258789,0,0,0,1,4796,0.0,84.41999816894531,32.0,12.0
7385,1972,3213,1,1,71.9000015258789,83.19999694824219,0,0,0,1,71852,1842.0,51.45000076293945,32.0,13.0
6967,1972,3214,1,1,75.5,67.5,0,0,0,1,110054,270.0,52.220001220703125,32.0,14.0
7021,1972,3215,1,1,54.79999923706055,73.80000305175781,0,0,0,1,122905,49296.0,32.290000915527344,32.0,15.0
7222,1972,3216,2,1,74.0999984741211,73.0,9,0,0,1,104318,0.0,53.790000915527344,32.0,16.0
7242,1972,3217,1,1,60.29999923706055,53.29999923706055,0,0,0,1,105581,87559.0,37.970001220703125,32.0,17.0
7119,1972,3218,1,1,70.5999984741211,66.0,0,0,0,1,69295,120351.0,58.060001373291016,32.0,18.0
7116,1972,3219,1,1,,,1,5,2,1,31390,,81.37000274658203,32.0,19.0
7267,1972,3220,2,1,82.5,84.5,9,2,0,1,164245,2360.0,65.61000061035156,32.0,20.0
7219,1972,3221,1,1,88.4000015258789,,1,1,4,1,52558,26950.0,79.5199966430664,32.0,21.0
6902,1972,3222,1,1,76.5,82.9000015258789,0,0,0,1,126138,16416.0,60.150001525878906,32.0,22.0
7331,1972,3223,0,0,49.599998474121094,46.5,1,1,8,1,195784,154567.0,38.689998626708984,32.0,23.0
7210,1972,3224,1,1,52.20000076293945,80.9000015258789,0,1,0,1,209007,190890.0,39.11000061035156,32.0,24.0
6883,1972,3225,0,0,27.299999237060547,25.899999618530273,0,0,0,1,18431,23208.0,30.040000915527344,32.0,25.0
6737,1972,3226,1,0,45.099998474121094,52.20000076293945,1,1,4,1,52197,112729.0,32.15999984741211,32.0,26.0
6960,1972,3227,0,0,32.400001525878906,33.5,0,1,0,1,2585,14853.0,36.380001068115234,32.0,27.0
7367,1972,3228,1,1,80.0,66.19999694824219,0,1,0,1,27297,1308.0,42.9900016784668,32.0,28.0
7263,1972,3229,0,0,30.100000381469727,42.900001525878906,0,0,0,1,2849,17567.0,30.110000610351562,32.0,29.0
7399,1972,3230,0,0,34.0,27.600000381469727,0,0,0,1,10019,9861.0,33.0099983215332,32.0,30.0
7198,1972,3231,3,0,43.400001525878906,35.20000076293945,9,3,6,1,91869,81740.0,30.329999923706055,32.0,31.0
7373,1972,3232,1,1,57.20000076293945,51.900001525878906,0,0,0,1,63011,75175.0,30.329999923706055,32.0,32.0
7315,1972,3233,3,0,28.600000381469727,39.400001525878906,9,3,0,1,19283,34795.0,30.399999618530273,32.0,33.0
7197,1972,3234,0,0,24.600000381469727,24.0,0,0,0,1,5411,32326.0,37.27000045776367,32.0,34.0
7158,1972,3235,0,0,29.5,30.899999618530273,0,0,0,1,6753,18907.0,34.31999969482422,32.0,35.0
7146,1972,3236,0,0,42.70000076293945,36.599998474121094,0,1,8,1,61774,72678.0,39.84000015258789,32.0,36.0
6493,1972,3237,1,1,72.19999694824219,79.69999694824219,0,0,0,1,8018,3316.0,57.02000045776367,32.0,37.0
6586,1972,3238,0,0,26.799999237060547,48.400001525878906,1,0,0,1,20342,89617.0,39.16999816894531,32.0,38.0
6845,1972,3239,0,0,28.100000381469727,28.600000381469727,0,0,0,1,1663,17794.0,33.79999923706055,32.0,39.0
7527,1972,3301,1,1,68.80000305175781,72.0,0,0,0,1,8727,17057.0,29.719999313354492,33.0,1.0
7523,1972,3302,1,1,71.5999984741211,,0,0,0,1,40630,19002.0,35.65999984741211,33.0,2.0
7541,1972,3303,1,1,,60.099998474121094,0,5,2,1,4258,,25.979999542236328,33.0,3.0
7507,1972,3304,2,1,50.29999923706055,51.29999923706055,9,2,5,1,110947,77573.0,30.6200008392334,33.0,4.0
7522,1972,3305,0,0,35.20000076293945,41.900001525878906,0,0,0,1,34358,37264.0,29.420000076293945,33.0,5.0
7618,1972,3306,1,1,,69.5999984741211,0,5,2,1,8657,,28.040000915527344,33.0,6.0
7484,1972,3307,2,1,60.900001525878906,72.0,9,0,0,1,86933,12402.0,29.8799991607666,33.0,7.0
7529,1972,3308,0,0,39.79999923706055,43.900001525878906,0,1,4,1,51809,29110.0,27.309999465942383,33.0,8.0
7500,1972,3309,3,0,41.099998474121094,33.400001525878906,9,4,5,1,63107,149508.0,29.899999618530273,33.0,9.0
7690,1972,3310,0,0,27.5,42.900001525878906,0,0,0,1,357,34251.0,26.65999984741211,33.0,10.0
7582,1972,3311,1,1,59.599998474121094,67.0,0,0,0,1,21721,12066.0,29.420000076293945,33.0,11.0
7752,1972,3401,0,0,27.100000381469727,34.29999923706055,0,0,0,0,18935,58196.0,36.56999969482422,34.0,1.0
7893,1972,3501,0,0,29.700000762939453,30.899999618530273,1,0,0,1,13453,71848.0,33.939998626708984,35.0,1.0
8084,1972,3502,0,0,37.20000076293945,44.099998474121094,0,0,0,1,8859,27034.0,32.58000183105469,35.0,2.0
8029,1972,3503,0,0,23.799999237060547,23.5,0,0,0,1,3930,17973.0,41.869998931884766,35.0,3.0
8244,1972,3504,3,0,37.29999923706055,35.599998474121094,9,3,6,1,38412,40014.0,29.299999237060547,35.0,4.0
8028,1972,3505,0,0,27.299999237060547,28.899999618530273,0,0,0,1,3645,24016.0,34.439998626708984,35.0,5.0
8271,1972,3506,0,0,,32.20000076293945,0,5,2,1,,1665.0,29.6299991607666,35.0,6.0
8215,1972,3507,0,0,,30.600000381469727,0,5,2,1,,31534.0,32.849998474121094,35.0,7.0
8026,1972,3508,0,0,47.79999923706055,46.70000076293945,1,1,0,1,73706,66098.0,31.229999542236328,35.0,8.0
8025,1972,3509,1,1,69.0999984741211,70.9000015258789,0,0,0,1,17416,20019.0,50.9900016784668,35.0,9.0
8024,1972,3510,0,0,26.799999237060547,33.5,0,0,0,1,5452,26983.0,33.06999969482422,35.0,10.0
7902,1972,3511,0,0,31.799999237060547,31.799999237060547,0,0,0,1,22822,19853.0,38.900001525878906,35.0,11.0
7813,1972,3512,0,0,43.900001525878906,42.29999923706055,0,0,0,1,125145,51930.0,32.47999954223633,35.0,12.0
8020,1972,3513,0,0,31.899999618530273,38.29999923706055,0,0,0,1,5593,13218.0,41.0099983215332,35.0,13.0
8018,1972,3514,1,1,74.4000015258789,56.400001525878906,1,1,0,1,26325,6391.0,49.70000076293945,35.0,14.0
8107,1972,3515,0,0,32.29999923706055,29.399999618530273,0,0,0,1,23398,53091.0,35.29999923706055,35.0,15.0
7879,1972,3516,3,0,42.70000076293945,43.79999923706055,9,4,6,1,23328,81383.0,35.040000915527344,35.0,16.0
8013,1972,3517,0,0,40.29999923706055,35.70000076293945,0,1,0,1,13062,58173.0,30.5,35.0,17.0
7887,1972,3518,1,1,70.19999694824219,68.30000305175781,0,1,0,1,20009,3300.0,39.36000061035156,35.0,18.0
8012,1972,3519,1,1,64.0,58.400001525878906,1,0,0,1,54037,21307.0,47.810001373291016,35.0,19.0
8094,1972,3520,1,1,87.5999984741211,81.30000305175781,1,0,0,1,44272,8157.0,48.36000061035156,35.0,20.0
7806,1972,3521,1,1,87.69999694824219,77.5999984741211,0,0,0,1,17718,7531.0,78.55000305175781,35.0,21.0
8011,1972,3522,1,1,66.0999984741211,71.5,0,0,0,1,36067,120430.0,43.15999984741211,35.0,22.0
8110,1972,3523,0,0,48.900001525878906,39.900001525878906,0,1,0,1,28096,127212.0,35.13999938964844,35.0,23.0
8443,1972,3601,3,1,55.400001525878906,44.29999923706055,9,3,0,1,64850,179986.0,20.8799991607666,36.0,1.0
8374,1972,3602,2,1,71.0999984741211,70.80000305175781,9,2,5,1,93103,7787.0,26.950000762939453,36.0,2.0
8375,1972,3603,1,1,,,0,5,2,1,7275,,29.700000762939453,36.0,3.0
8403,1972,3604,1,1,71.30000305175781,64.5999984741211,0,0,0,1,6609,3622.0,25.8700008392334,36.0,4.0
8449,1972,3605,1,1,60.400001525878906,73.0999984741211,0,0,0,1,27534,7798.0,23.950000762939453,36.0,5.0
8371,1972,3606,0,0,27.299999237060547,35.79999923706055,0,0,0,1,5310,33492.0,20.81999969482422,36.0,6.0
8510,1972,3701,0,0,31.399999618530273,28.200000762939453,0,0,0,1,6810,75093.0,42.52000045776367,37.0,1.0
8511,1972,3702,1,1,,71.19999694824219,0,5,2,1,13307,,39.599998474121094,37.0,2.0
8571,1972,3703,1,1,62.5,73.69999694824219,0,0,0,1,41031,58403.0,51.869998931884766,37.0,3.0
8592,1972,3704,0,0,37.400001525878906,41.70000076293945,0,1,8,1,20635,49711.0,44.459999084472656,37.0,4.0
9134,1972,3801,1,1,66.5999984741211,69.5999984741211,0,0,0,1,16261,43547.0,58.25,38.0,1.0
9038,1972,3802,1,1,70.0999984741211,68.19999694824219,0,0,0,1,4073,4936.0,75.33000183105469,38.0,2.0
8625,1972,3803,1,1,63.599998474121094,67.19999694824219,0,0,0,1,65107,16938.0,53.58000183105469,38.0,3.0
8998,1972,3804,1,1,55.900001525878906,59.400001525878906,0,0,0,1,61471,102923.0,43.5099983215332,38.0,4.0
9115,1972,3805,0,0,35.29999923706055,40.79999923706055,1,0,0,1,6841,26200.0,30.790000915527344,38.0,5.0
9212,1972,3806,1,1,65.0999984741211,66.5999984741211,0,0,0,1,56237,16623.0,36.84000015258789,38.0,6.0
8937,1972,3807,0,0,39.400001525878906,40.79999923706055,0,0,0,1,11879,73023.0,35.54999923706055,38.0,7.0
8697,1972,3808,0,0,35.599998474121094,41.29999923706055,0,0,0,1,24219,17345.0,35.16999816894531,38.0,8.0
8845,1972,3809,3,0,38.20000076293945,34.900001525878906,9,2,0,1,17815,73852.0,26.010000228881836,38.0,9.0
9118,1972,3810,0,0,26.399999618530273,33.400001525878906,0,0,0,1,6281,24934.0,35.79999923706055,38.0,10.0
9014,1972,3811,1,1,68.30000305175781,,0,0,0,1,26393,10113.0,37.720001220703125,38.0,11.0
9016,1972,3812,0,0,31.899999618530273,41.79999923706055,0,0,0,1,95,34992.0,36.2400016784668,38.0,12.0
9150,1972,3813,0,0,33.400001525878906,40.29999923706055,0,0,0,1,34263,36423.0,36.459999084472656,38.0,13.0
8877,1972,3814,1,1,59.5,77.0,0,0,0,1,36205,78400.0,52.400001525878906,38.0,14.0
9100,1972,3815,1,1,60.70000076293945,67.80000305175781,0,0,0,1,29315,2170.0,39.68000030517578,38.0,15.0
8972,1972,3816,0,0,26.5,31.5,0,0,0,1,2242,14041.0,24.350000381469727,38.0,16.0
8808,1972,3817,0,0,26.899999618530273,40.79999923706055,0,0,0,1,2386,19311.0,28.799999237060547,38.0,17.0
8664,1972,3818,0,0,27.200000762939453,32.20000076293945,2,0,0,1,3123,103542.0,37.310001373291016,38.0,18.0
9117,1972,3819,0,0,41.70000076293945,45.0,0,0,0,1,13159,37168.0,28.3799991607666,38.0,19.0
8840,1972,3820,1,1,61.5,79.0,0,1,0,1,44379,63843.0,43.5099983215332,38.0,20.0
8982,1972,3821,1,1,62.0,69.5999984741211,0,0,0,1,32024,325.0,42.369998931884766,38.0,21.0
8842,1972,3822,1,1,60.79999923706055,69.69999694824219,0,0,0,1,32157,807.0,42.93000030517578,38.0,22.0
8758,1972,3823,0,0,43.5,42.099998474121094,0,0,0,1,66948,31582.0,33.91999816894531,38.0,23.0
9213,1972,3824,1,1,68.80000305175781,68.0,0,0,0,0,13504,10479.0,39.16999816894531,38.0,24.0
9217,1972,3825,1,1,55.79999923706055,71.19999694824219,0,0,0,1,26444,8910.0,39.56999969482422,38.0,25.0
9265,1972,3901,1,1,64.30000305175781,62.0,0,0,0,1,48071,20371.0,47.9900016784668,39.0,1.0
9230,1972,3902,1,1,61.20000076293945,66.30000305175781,0,0,0,1,47418,5012.0,45.63999938964844,39.0,2.0
9281,1972,4001,1,1,54.5,54.099998474121094,2,1,4,1,84377,100902.0,31.309999465942383,40.0,1.0
9355,1972,4002,0,0,,46.599998474121094,1,5,2,1,,5936.0,30.600000381469727,40.0,2.0
9275,1972,4003,1,1,75.19999694824219,75.19999694824219,0,0,0,0,24797,5849.0,22.65999984741211,40.0,3.0
9356,1972,4004,1,1,66.0999984741211,,0,0,0,1,35475,14322.0,18.899999618530273,40.0,4.0
9414,1972,4005,1,1,60.900001525878906,66.5999984741211,0,0,0,1,22640,14349.0,28.899999618530273,40.0,5.0
9376,1972,4006,2,0,45.599998474121094,64.69999694824219,9,4,7,1,94019,93590.0,32.369998931884766,40.0,6.0
9437,1972,4101,1,1,60.5,56.0,1,0,0,1,40445,52588.0,48.84000015258789,41.0,1.0
9448,1972,4102,2,0,45.099998474121094,52.29999923706055,9,4,7,1,62235,96252.0,41.93000030517578,41.0,2.0
9521,1972,4201,0,0,20.600000381469727,32.099998474121094,0,0,0,1,5807,3799.0,21.510000228881836,42.0,1.0
9587,1972,4202,0,0,,26.0,0,5,2,1,,9585.0,26.610000610351562,42.0,2.0
9499,1972,4203,0,0,43.099998474121094,47.0,1,0,0,1,39974,77199.0,27.690000534057617,42.0,3.0
9601,1972,4204,1,1,81.0999984741211,82.5999984741211,0,0,0,1,11520,1738.0,35.04999923706055,42.0,4.0
9562,1972,4205,1,1,63.0,70.5,0,1,4,1,83697,97482.0,37.38999938964844,42.0,5.0
9554,1972,4206,1,0,43.79999923706055,81.69999694824219,0,0,0,1,105022,151605.0,27.530000686645508,42.0,6.0
9621,1972,4207,1,1,70.5,,1,0,0,1,81789,20136.0,24.579999923706055,42.0,7.0
9622,1972,4208,0,0,44.29999923706055,37.400001525878906,0,1,4,1,67444,119023.0,42.61000061035156,42.0,8.0
10197,1972,4301,1,1,,78.5,0,5,2,1,26423,,29.530000686645508,43.0,1.0
9835,1972,4302,2,1,73.80000305175781,,9,2,5,1,93579,2784.0,32.5099983215332,43.0,2.0
10357,1972,4303,0,0,26.700000762939453,39.400001525878906,0,0,0,1,2775,147487.0,22.649999618530273,43.0,3.0
10361,1972,4304,1,1,70.19999694824219,,0,0,0,1,6383,685.0,25.549999237060547,43.0,4.0
9961,1972,4305,1,0,44.29999923706055,59.70000076293945,0,0,0,1,67800,69581.0,30.579999923706055,43.0,5.0
10184,1972,4306,1,1,72.5999984741211,,0,0,0,1,3668,2287.0,28.889999389648438,43.0,6.0
10057,1972,4307,0,0,17.700000762939453,35.20000076293945,1,0,0,1,18500,72173.0,18.270000457763672,43.0,7.0
10362,1972,4308,1,1,65.0999984741211,,0,0,0,1,15463,9392.0,45.66999816894531,43.0,8.0
9859,1972,4309,1,1,66.19999694824219,64.5,0,0,0,1,33565,6527.0,40.45000076293945,43.0,9.0
10208,1972,4310,1,1,,,0,5,2,1,0,,40.869998931884766,43.0,10.0
10043,1972,4311,1,1,,,0,5,2,1,36549,,30.700000762939453,43.0,11.0
10113,1972,4312,1,1,,,0,5,2,1,2765,,38.02000045776367,43.0,12.0
10010,1972,4313,5,0,45.20000076293945,,9,4,8,1,149453,206171.0,24.149999618530273,43.0,13.0
9992,1972,4314,1,1,,,0,5,2,1,17706,,39.790000915527344,43.0,14.0
10331,1972,4315,1,1,,76.19999694824219,0,5,2,1,4456,,45.18000030517578,43.0,15.0
9903,1972,4316,1,1,,82.69999694824219,0,5,2,1,2009,,35.810001373291016,43.0,16.0
10216,1972,4317,1,1,,,0,5,2,1,5341,,26.6200008392334,43.0,17.0
10220,1972,4318,4,1,81.5999984741211,,9,2,5,1,57065,3257.0,67.0999984741211,43.0,18.0
9879,1972,4319,1,1,,,0,5,2,1,4358,,23.600000381469727,43.0,19.0
9925,1972,4320,1,1,,,0,5,2,1,1012,,60.58000183105469,43.0,20.0
9827,1972,4321,1,1,56.79999923706055,61.400001525878906,0,0,0,1,18463,32810.0,23.8799991607666,43.0,21.0
10090,1972,4322,1,1,70.80000305175781,55.599998474121094,0,0,0,1,93322,3108.0,35.7400016784668,43.0,22.0
10162,1972,4323,1,1,,,0,5,2,1,8354,,38.18000030517578,43.0,23.0
9924,1972,4324,4,1,65.0999984741211,,9,0,0,1,92963,33247.0,37.20000076293945,43.0,24.0
10400,1972,4401,1,1,56.900001525878906,51.70000076293945,1,0,0,1,52320,62472.0,23.170000076293945,44.0,1.0
10408,1972,4402,0,1,55.29999923706055,47.099998474121094,0,0,0,1,118252,90591.0,32.619998931884766,44.0,2.0
10446,1972,4501,0,0,35.0,30.0,3,1,8,0,5193,4085.0,36.790000915527344,45.0,1.0
10475,1972,4601,1,1,78.0999984741211,,0,0,0,1,48469,35264.0,31.100000381469727,46.0,1.0
10738,1972,4602,0,0,26.600000381469727,38.29999923706055,0,0,0,1,42790,45864.0,32.2599983215332,46.0,2.0
10536,1972,4603,1,1,,67.4000015258789,0,5,2,1,0,,27.5,46.0,3.0
10667,1972,4604,2,0,44.29999923706055,84.80000305175781,9,2,5,1,40456,59140.0,34.58000183105469,46.0,4.0
10485,1972,4605,1,1,,73.0,0,5,2,1,3429,,27.850000381469727,46.0,5.0
10489,1972,4606,0,0,41.79999923706055,25.399999618530273,3,1,4,1,49078,116363.0,25.290000915527344,46.0,6.0
10537,1972,4607,0,0,33.79999923706055,38.20000076293945,1,0,0,1,44972,73777.0,27.479999542236328,46.0,7.0
10542,1972,4608,3,0,46.0,36.29999923706055,9,4,6,1,53129,109271.0,35.20000076293945,46.0,8.0
10532,1972,4609,0,0,26.899999618530273,39.099998474121094,0,0,0,1,29534,23937.0,31.899999618530273,46.0,9.0
10676,1972,4610,0,0,43.70000076293945,45.599998474121094,0,1,0,1,91501,141290.0,34.400001525878906,46.0,10.0
10802,1972,4701,3,0,49.400001525878906,33.20000076293945,9,3,6,1,84136,112933.0,41.59000015258789,47.0,1.0
10811,1972,4702,1,1,60.5,72.69999694824219,0,1,0,1,42062,54717.0,38.43000030517578,47.0,2.0
10801,1972,4703,1,1,66.30000305175781,59.099998474121094,0,0,0,1,43351,4309.0,42.459999084472656,47.0,3.0
10806,1972,4704,1,1,52.099998474121094,52.599998474121094,1,1,4,1,66130,141560.0,40.599998474121094,47.0,4.0
10809,1972,4705,1,1,81.19999694824219,67.0,0,0,0,1,27476,500.0,36.560001373291016,47.0,5.0
10807,1972,4706,1,1,72.0999984741211,70.0,0,0,0,1,7770,23888.0,39.619998931884766,47.0,6.0
10745,1972,4707,1,1,87.5999984741211,67.5999984741211,0,0,0,1,36058,512.0,43.599998474121094,47.0,7.0
10998,1972,4801,1,1,69.30000305175781,61.5,0,0,0,1,29619,2392.0,35.790000915527344,48.0,1.0
10948,1972,4802,1,1,70.0,62.70000076293945,0,0,0,1,29520,3897.0,34.77000045776367,48.0,2.0
10990,1972,4803,1,1,63.70000076293945,65.4000015258789,0,0,0,1,12019,4358.0,37.650001525878906,48.0,3.0
10952,1972,4804,1,1,61.0,67.4000015258789,0,1,0,1,20249,36362.0,37.40999984741211,48.0,4.0
11244,1972,4901,1,1,64.9000015258789,60.900001525878906,1,1,4,1,70326,12062.0,41.0,49.0,1.0
11174,1972,4902,1,1,68.5,68.80000305175781,0,0,0,1,24997,23080.0,50.68000030517578,49.0,2.0
11204,1972,4903,0,0,44.900001525878906,44.5,0,0,0,1,49328,76853.0,41.06999969482422,49.0,3.0
11249,1972,4904,1,1,76.9000015258789,81.5999984741211,0,0,0,1,15871,375.0,50.709999084472656,49.0,4.0
11281,1972,4905,1,1,79.0999984741211,76.69999694824219,0,0,0,1,12613,4743.0,57.81999969482422,49.0,5.0
11239,1972,4906,0,0,32.70000076293945,31.200000762939453,0,1,0,1,6528,33599.0,42.84000015258789,49.0,6.0
11176,1972,4907,5,1,62.79999923706055,,9,4,8,1,64054,42772.0,46.9900016784668,49.0,7.0
11064,1972,4908,3,0,49.0,44.0,9,3,6,1,28689,78640.0,38.540000915527344,49.0,8.0
11284,1972,4909,0,0,37.400001525878906,48.0,0,0,0,1,6579,59737.0,37.25,49.0,9.0
11297,1972,5001,1,1,51.70000076293945,50.29999923706055,1,0,0,0,50548,122580.0,30.6299991607666,50.0,1.0
40,1976,101,0,0,37.5,38.29999923706055,0,0,0,0,30016,71731.0,49.209999084472656,1.0,1.0
149,1976,102,0,0,42.400001525878906,33.900001525878906,0,0,0,0,122265,51210.0,53.869998931884766,1.0,2.0
55,1976,103,1,1,,,0,5,2,0,16569,,59.5,1.0,3.0
139,1976,104,1,1,80.4000015258789,,0,0,0,0,27484,8658.0,65.27999877929688,1.0,4.0
3,1976,105,2,1,,,9,7,5,0,172689,,67.97000122070312,1.0,5.0
148,1976,106,0,0,43.0,42.0,0,1,0,0,81246,92985.0,43.84000015258789,1.0,6.0
43,1976,107,1,1,,,0,5,2,0,27763,,56.61000061035156,1.0,7.0
207,1976,201,0,0,29.0,46.20000076293945,0,1,0,0,21184,175589.0,38.11000061035156,2.0,1.0
280,1976,301,0,0,41.5,45.29999923706055,0,1,0,0,75528,202086.0,38.65999984741211,3.0,1.0
228,1976,302,1,1,59.599998474121094,62.0,0,0,0,0,47591,31008.0,48.33000183105469,3.0,2.0
274,1976,303,3,1,52.900001525878906,48.900001525878906,9,4,7,0,113438,103383.0,40.130001068115234,3.0,3.0
275,1976,304,3,0,49.79999923706055,44.70000076293945,9,4,0,0,171629,116302.0,38.38999938964844,3.0,4.0
431,1976,401,1,1,68.9000015258789,90.5999984741211,0,0,0,0,147088,194308.0,69.70999908447266,4.0,1.0
348,1976,402,2,1,86.4000015258789,58.900001525878906,9,2,0,0,122253,2568.0,67.70999908447266,4.0,2.0
428,1976,403,0,0,,48.20000076293945,0,5,2,0,,11569.0,56.40999984741211,4.0,3.0
406,1976,404,1,1,,,0,5,2,0,1044,,68.75,4.0,4.0
1203,1976,501,1,1,73.9000015258789,,0,0,0,0,21359,7713.0,50.77000045776367,5.0,1.0
1245,1976,502,0,0,42.29999923706055,44.599998474121094,0,0,0,0,40576,123828.0,51.119998931884766,5.0,2.0
1272,1976,503,1,1,72.9000015258789,72.30000305175781,0,0,0,0,50869,1346.0,52.779998779296875,5.0,3.0
1434,1976,504,1,1,50.20000076293945,,0,0,0,0,73047,10674.0,55.75,5.0,4.0
1461,1976,505,1,1,61.79999923706055,61.29999923706055,1,1,0,0,77550,56693.0,49.630001068115234,5.0,5.0
